"subj_idx","series","misNum","shapeNameEn","characterNameEn","CorrectingRT","Dprime"
"sv020013",0,2,"square",NA,79.0979166708334,3.57095467605393
"sv020013",0,2,"triangle",NA,48.0812499791666,3.26578494047479
"sv020013",0,3,"circular",NA,31.1655141887412,3.57095467605393
"sv020013",0,3,"pentagon",NA,-5.75833330416663,2.43746657887069
"sv020013",0,3,"square",NA,51.8600543396739,3.29499569276448
"sv020013",0,3,"triangle",NA,27.8417109888741,2.91711467145318
"sv020013",1,1,NA,"friend",62.4333333229167,2.88201377649825
"sv020013",1,1,NA,"mother",48.5562499833334,3.09130658347144
"sv020013",1,1,NA,"self",44.0042996371453,2.20482183214606
"sv020013",1,1,NA,"stranger",21.4041666645834,1.90821595455027
"sv020013",1,2,NA,"friend",17.8087765936614,1.77963936760161
"sv020013",1,2,NA,"mother",17.1396739022645,2.7861368478923
"sv020013",1,2,NA,"self",65.1957446914894,2.31263401283315
"sv020013",1,2,NA,"stranger",8.17872339148926,1.69887166307411
"sv020013",1,3,NA,"friend",-33.3666666541667,1.89194342423752
"sv020013",1,3,NA,"mother",6.12916665416674,2.4085109414391
"sv020013",1,3,NA,"self",33.1083333375,2.54388219762216
"sv020013",1,3,NA,"stranger",-3.15624998750002,2.46756143099685
"sv020014",0,1,"circular",NA,106.124075797872,3.41982825880203
"sv020014",0,1,"pentagon",NA,-8.8830385638297,3.12320913975733
"sv020014",0,1,"square",NA,111.179279698582,2.14530812008197
"sv020014",0,1,"triangle",NA,102.013229166667,4.34782546995881
"sv020014",0,2,"circular",NA,61.7085416666667,4.62198267651484
"sv020014",0,2,"pentagon",NA,-28.3472916666667,3.29499569276449
"sv020014",0,2,"square",NA,65.7751041666667,2.34195900630858
"sv020014",0,2,"triangle",NA,55.3951285460993,3.26578494047479
"sv020014",0,3,"circular",NA,99.3539583333334,3.26578494047479
"sv020014",0,3,"pentagon",NA,-36.3639583333334,3.09130658347144
"sv020014",0,3,"square",NA,79.7056250000001,3.06824108870509
"sv020014",0,3,"triangle",NA,66.7240625000001,4.04265573437966
"sv020014",1,1,NA,"friend",67.5187500000001,2.27014068611951
"sv020014",1,1,NA,"mother",-38.8474734042553,2.92398069072026
"sv020014",1,1,NA,"self",3.23749999999995,3.84511188260996
"sv020014",1,1,NA,"stranger",9.18806660499536,2.50154211045425
"sv020014",1,2,NA,"friend",9.5625,1.9348431322034
"sv020014",1,2,NA,"mother",27.1229166666666,2.31263401283315
"sv020014",1,2,NA,"self",100.885416666667,2.91711467145318
"sv020014",1,2,NA,"stranger",46.3916666666667,1.90821595455027
"sv020014",1,3,NA,"friend",29.9166666666666,2.88201377649825
"sv020014",1,3,NA,"mother",44.8866578014184,1.94161901078893
"sv020014",1,3,NA,"self",114.672916666667,3.26578494047479
"sv020014",1,3,NA,"stranger",29.44375,1.34151697629943
"sv020015",0,1,"circular",NA,52.7386458333334,3.11465852322288
"sv020015",0,1,"pentagon",NA,8.79041666666672,2.35041569320234
"sv020015",0,1,"square",NA,53.9745833333333,2.79228210541564
"sv020015",0,1,"triangle",NA,-28.4935416666666,3.29499569276449
"sv020015",0,2,"circular",NA,78.995,4.34782546995881
"sv020015",0,2,"pentagon",NA,6.91041666666672,2.98982595718534
"sv020015",0,2,"square",NA,39.3902083333334,3.09130658347144
"sv020015",0,2,"triangle",NA,34.2633333333333,2.7861368478923
"sv020015",0,3,"circular",NA,53.4638541666667,4.34782546995881
"sv020015",0,3,"pentagon",NA,8.33065602836882,2.47325843998376
"sv020015",0,3,"square",NA,52.5623958333333,2.91711467145318
"sv020015",0,3,"triangle",NA,22.3140625,3.41982825880203
"sv020015",1,1,NA,"friend",-5.96937500000001,1.56163630921496
"sv020015",1,1,NA,"mother",13.6860416666667,2.02189401787175
"sv020015",1,1,NA,"self",13.3924490248228,2.4085109414391
"sv020015",1,1,NA,"stranger",41.6770833333334,2.34633834585246
"sv020015",1,2,NA,"friend",67.3094791666666,1.00222727139411
"sv020015",1,2,NA,"mother",-14.3277083333334,2.7861368478923
"sv020015",1,2,NA,"self",39.0133333333333,3.36546379002747
"sv020015",1,2,NA,"stranger",67.3793328900709,1.46898874434038
"sv020015",1,3,NA,"friend",-64.0978125,1.36077777462393
"sv020015",1,3,NA,"mother",98.92875,2.51632312212619
"sv020015",1,3,NA,"self",11.1802083333333,2.40851094143911
"sv020015",1,3,NA,"stranger",23.0844791666666,2.28018667882034
"sv020016",0,1,"circular",NA,8.84583333124999,2.61881095514112
"sv020016",0,1,"pentagon",NA,29.7062499958333,1.13085716546429
"sv020016",0,1,"square",NA,-6.25833333749995,2.64115568816373
"sv020016",0,1,"triangle",NA,45.6366577886524,2.91711467145318
"sv020016",0,2,"circular",NA,20.7398492823581,2.31263401283315
"sv020016",0,2,"pentagon",NA,-42.9604166583334,2.42126710337142
"sv020016",0,2,"square",NA,26.0083333333333,2.98982595718534
"sv020016",0,2,"triangle",NA,-12.3229166666666,3.57095467605393
"sv020016",0,3,"circular",NA,70.5145833458333,2.98982595718534
"sv020016",0,3,"pentagon",NA,87.9208333375,1.86669025326997
"sv020016",0,3,"square",NA,113.697916647917,2.68446992472855
"sv020016",0,3,"triangle",NA,125.072916670833,3.06824108870509
"sv020016",1,1,NA,"friend",27.4375,1.45619797721637
"sv020016",1,1,NA,"mother",6.82916666666665,2.92398069072026
"sv020016",1,1,NA,"self",1.27083333333326,2.58535641439949
"sv020016",1,1,NA,"stranger",11.28125,1.41449635720193
"sv020016",1,2,NA,"friend",-48.65625,2.40615414631833
"sv020016",1,2,NA,"mother",-68.35625,3.05258538211893
"sv020016",1,2,NA,"self",-4.5604166666667,3.57095467605393
"sv020016",1,2,NA,"stranger",22.0770833333333,1.90821595455027
"sv020016",1,3,NA,"friend",36.3729166666666,2.22044080723691
"sv020016",1,3,NA,"mother",-35.2979166666667,2.64115568816373
"sv020016",1,3,NA,"self",35.9666666666667,1.64191131629778
"sv020016",1,3,NA,"stranger",24.0770833333333,1.70163349106501
"sv020017",0,1,"circular",NA,64.3937499833334,3.84511188260996
"sv020017",0,1,"pentagon",NA,62.14166666875,3.41982825880203
"sv020017",0,1,"square",NA,24.70000001875,3.57095467605393
"sv020017",0,1,"triangle",NA,-33.4500000104167,2.98982595718534
"sv020017",0,2,"circular",NA,9.99375000833334,4.04265573437966
"sv020017",0,2,"pentagon",NA,-19.87500003125,2.76598825420128
