"subj_idx","series","misNum","shapeNameEn","characterNameEn","CorrectingRT","Dprime"
"sv020011",1,1,NA,"mother",-46.7063829787234,2.64605393340241
"sv020011",1,1,NA,"self",95.1706459948321,2.82345132494375
"sv020011",1,1,NA,"stranger",-0.174948240165577,2.30905808386618
"sv020011",1,2,NA,"friend",29.7474358974359,3.12887311455175
"sv020011",1,2,NA,"mother",28.2499999999999,3.27618950518162
"sv020011",1,2,NA,"self",114.721946169772,3.38006650045681
"sv020011",1,2,NA,"stranger",5.71317122593723,2.70635062684184
"sv020011",1,3,NA,"friend",151.421837776517,3.3364559511318
"sv020011",1,3,NA,"mother",53.6197444831591,3.12096737475908
"sv020011",1,3,NA,"self",91.7981366459628,3.18078078001476
"sv020011",1,3,NA,"stranger",93.7454545454545,3.02579936570383
"sv020012",0,1,"circular",NA,160.063164893617,4.6140312828472
"sv020012",0,1,"pentagon",NA,18.8699275362319,3.75075059670539
"sv020012",0,1,"square",NA,63.7534227567068,3.81542953065746
"sv020012",0,1,"triangle",NA,115.131111111111,4.5975392895684
"sv020012",0,2,"circular",NA,128.960869565217,4.31398140982624
"sv020012",0,2,"pentagon",NA,28.9392380009896,4.29376040617181
"sv020012",0,2,"square",NA,58.5242753623188,4.60588654750052
"sv020012",0,2,"triangle",NA,96.2604166666667,4.62198267651484
"sv020012",0,3,"circular",NA,91.2781221091582,4.04715534551705
"sv020012",0,3,"pentagon",NA,16.9941046099291,4.0649032766353
"sv020012",0,3,"square",NA,91.1312943262411,4.33906048319133
"sv020012",0,3,"triangle",NA,82.2842391304347,4.60588654750052
"sv020012",1,1,NA,"friend",80.5612050739958,3.47178340581184
"sv020012",1,1,NA,"mother",65.7906126482213,4.57288354227183
"sv020012",1,1,NA,"self",44.4888372093023,4.55575374759595
"sv020012",1,1,NA,"stranger",120.838095238095,4.24094138797665
"sv020012",1,2,NA,"friend",38.5239429175476,4.26870879461077
"sv020012",1,2,NA,"mother",56.2471688574317,4.56410100552806
"sv020012",1,2,NA,"self",28.7748717948717,3.95898676913527
"sv020012",1,2,NA,"stranger",67.9952127659574,4.02849271403989
"sv020012",1,3,NA,"friend",48.2002173913044,4.53629793684804
"sv020012",1,3,NA,"mother",83.6326839826839,4.26061256043536
"sv020012",1,3,NA,"self",65.4457187337831,4.55396564109257
"sv020012",1,3,NA,"stranger",36.1632784958872,4.22129836220708
"sv020013",0,1,"circular",NA,48.4442028899457,4.60588654750052
"sv020013",0,1,"pentagon",NA,30.5026224548244,3.40145771771688
"sv020013",0,1,"square",NA,58.9392764874935,3.97049396313722
"sv020013",0,1,"triangle",NA,52.0319149000001,2.61751621742977
"sv020013",0,2,"circular",NA,31.1890957488032,2.68921809850276
"sv020013",0,2,"pentagon",NA,22.8691123313406,2.27468761194465
"sv020013",0,2,"square",NA,79.0979166708334,3.57095467605393
"sv020013",0,2,"triangle",NA,41.0475948002312,3.23507165722836
"sv020013",0,3,"circular",NA,44.5201665147548,4.01669174164416
"sv020013",0,3,"pentagon",NA,-5.75833330416663,2.43746657887069
"sv020013",0,3,"square",NA,43.5119318102272,3.52630417402933
"sv020013",0,3,"triangle",NA,28.4121646582332,3.08319577931256
"sv020013",1,1,NA,"friend",52.221428562013,2.76519475604059
"sv020013",1,1,NA,"mother",35.1453094621373,3.13794792457854
"sv020013",1,1,NA,"self",38.1936170106383,2.27504871094511
"sv020013",1,1,NA,"stranger",11.0106719372531,2.02362672778219
"sv020013",1,2,NA,"friend",1.22142856904759,1.84356441534854
"sv020013",1,2,NA,"mother",4.53068180700757,2.93907844634445
"sv020013",1,2,NA,"self",56.2234299649275,2.47196710914352
"sv020013",1,2,NA,"stranger",21.5142857022727,1.70461462090376
"sv020013",1,3,NA,"friend",-5.71662542132606,1.86797253247072
"sv020013",1,3,NA,"mother",29.1376893810607,2.35496512315661
"sv020013",1,3,NA,"self",26.0016075693617,2.48650620618745
"sv020013",1,3,NA,"stranger",-3.6239130326087,2.68609146743257
"sv020014",0,1,"circular",NA,112.050855689177,3.54248255130177
"sv020014",0,1,"pentagon",NA,7.06933268858802,3.12853443551902
"sv020014",0,1,"square",NA,99.3789368686869,2.25904475686325
"sv020014",0,1,"triangle",NA,102.013229166667,4.34782546995881
"sv020014",0,2,"circular",NA,54.7654347826087,4.58144316055408
"sv020014",0,2,"pentagon",NA,-28.6098888888889,3.23051512104273
"sv020014",0,2,"square",NA,65.7751041666667,2.34195900630858
"sv020014",0,2,"triangle",NA,36.1854027777778,3.82066849566353
"sv020014",0,3,"circular",NA,95.0750531914894,3.25506074684088
"sv020014",0,3,"pentagon",NA,-24.4809929078014,3.13884076157069
"sv020014",0,3,"square",NA,60.4795763888889,3.03520649039657
"sv020014",0,3,"triangle",NA,58.7313962765958,4.03470434071203
"sv020014",1,1,NA,"friend",58.2454595791805,2.47129979305919
"sv020014",1,1,NA,"mother",-10.4387234042553,3.14466117816269
"sv020014",1,1,NA,"self",7.78510638297871,3.82643629530841
"sv020014",1,1,NA,"stranger",-3.95570051049344,3.16430037595343
"sv020014",1,2,NA,"friend",-20.1952380952381,2.09472479679314
"sv020014",1,2,NA,"mother",49.7860119047618,2.51970624445558
"sv020014",1,2,NA,"self",82.0290821256038,3.06102555079087
"sv020014",1,2,NA,"stranger",32.4588794926004,1.82628098753589
"sv020014",1,3,NA,"friend",-12.2009205426357,2.92545946890535
"sv020014",1,3,NA,"mother",60.000808080808,1.93626610756602
"sv020014",1,3,NA,"self",79.7478723404255,3.211266574729
"sv020014",1,3,NA,"stranger",26.8782705099778,1.43965886748384
"sv020015",0,1,"circular",NA,52.7386458333334,3.11465852322288
"sv020015",0,1,"pentagon",NA,8.79041666666672,2.35041569320234
