"subj_idx","series","condition","misNum","shapeEn","shapeNameEn","characterNameEn","mean_rt","med_rt","acc"
"sv020014",0,"match",3,"square","square",NA,693.9453125,695.62,0.9375
"sv020014",0,"match",3,"triangle","triangle",NA,665.150625,642.51,0.958333333333333
"sv020014",0,"mismatch",1,"circular","triangle",NA,765.814895833333,734.6425,1
"sv020014",0,"mismatch",1,"pentagon","circular",NA,757.635638297872,754.24,0.936170212765957
"sv020014",0,"mismatch",1,"square","pentagon",NA,749.989787234043,731.97,1
"sv020014",0,"mismatch",1,"triangle","square",NA,796.441777777778,774.41,0.822222222222222
"sv020014",0,"mismatch",2,"circular","square",NA,800.053125,783.185,0.791666666666667
"sv020014",0,"mismatch",2,"circular","triangle",NA,769.347608695652,757.125,1
"sv020014",0,"mismatch",2,"pentagon","circular",NA,747.308695652174,711.79,1
"sv020014",0,"mismatch",2,"pentagon","triangle",NA,742.713409090909,757.8475,1
"sv020014",0,"mismatch",2,"square","circular",NA,744.355681818182,724.375,1
"sv020014",0,"mismatch",2,"square","pentagon",NA,774.98119047619,775.085,0.952380952380952
"sv020014",0,"mismatch",2,"triangle","pentagon",NA,716.604375,702.485,1
"sv020014",0,"mismatch",2,"triangle","square",NA,767.676458333333,776.4425,0.666666666666667
"sv020014",0,"mismatch",3,"circular","pentagon",NA,673.24375,649.43,1
"sv020014",0,"mismatch",3,"circular","square",NA,726.338333333333,732.15,0.933333333333333
"sv020014",0,"mismatch",3,"circular","triangle",NA,712.677666666667,696.685,1
"sv020014",0,"mismatch",3,"pentagon","circular",NA,737.9471875,726.1025,1
"sv020014",0,"mismatch",3,"pentagon","square",NA,763.628214285714,750.445,0.928571428571429
"sv020014",0,"mismatch",3,"pentagon","triangle",NA,742.921875,737.5125,1
"sv020014",0,"mismatch",3,"square","circular",NA,728.03875,723.5925,0.9375
"sv020014",0,"mismatch",3,"square","pentagon",NA,734.093666666667,741.95,0.933333333333333
"sv020014",0,"mismatch",3,"square","triangle",NA,715.34625,708.1575,1
"sv020014",0,"mismatch",3,"triangle","circular",NA,704.2965625,716.0525,0.9375
"sv020014",0,"mismatch",3,"triangle","pentagon",NA,738.319375,723.8125,1
"sv020014",0,"mismatch",3,"triangle","square",NA,772.703125,784.4475,0.9375
"sv020014",1,"match",1,"circular",NA,"stranger",843.058139534884,851.3,0.883720930232558
"sv020014",1,"match",1,"pentagon",NA,"friend",756.909302325581,745.7,0.953488372093023
"sv020014",1,"match",1,"square",NA,"mother",759.66,735.6,0.8
"sv020014",1,"match",1,"triangle",NA,"self",713.891489361702,701.9,0.936170212765957
"sv020014",1,"match",2,"circular",NA,"stranger",768.831818181818,793.7,0.636363636363636
"sv020014",1,"match",2,"pentagon",NA,"friend",806.95,797.45,0.847826086956522
"sv020014",1,"match",2,"square",NA,"mother",707.795238095238,700.65,0.928571428571429
"sv020014",1,"match",2,"triangle",NA,"self",696.808695652174,666.5,0.91304347826087
"sv020014",1,"match",3,"circular",NA,"stranger",703.285365853659,708.2,0.634146341463415
"sv020014",1,"match",3,"pentagon",NA,"friend",750.352083333333,716.9,0.958333333333333
"sv020014",1,"match",3,"square",NA,"mother",674.863636363636,657.5,0.795454545454545
"sv020014",1,"match",3,"triangle",NA,"self",658.502127659575,626.3,0.957446808510638
"sv020014",1,"mismatch",1,"circular",NA,"self",721.676595744681,726.3,1
"sv020014",1,"mismatch",1,"pentagon",NA,"stranger",839.10243902439,832.4,0.975609756097561
"sv020014",1,"mismatch",1,"square",NA,"friend",815.154761904762,817.75,0.785714285714286
"sv020014",1,"mismatch",1,"triangle",NA,"mother",749.221276595745,750.9,1
"sv020014",1,"mismatch",2,"circular",NA,"mother",766.7125,736.4,0.875
"sv020014",1,"mismatch",2,"circular",NA,"self",758.341666666667,717.95,0.958333333333333
"sv020014",1,"mismatch",2,"pentagon",NA,"self",802.261904761905,804,0.952380952380952
"sv020014",1,"mismatch",2,"pentagon",NA,"stranger",806.125,800.35,0.9
"sv020014",1,"mismatch",2,"square",NA,"friend",811.54,773.3,0.75
"sv020014",1,"mismatch",2,"square",NA,"stranger",797.086956521739,805.1,0.956521739130435
"sv020014",1,"mismatch",2,"triangle",NA,"friend",764.222727272727,736.05,0.954545454545455
"sv020014",1,"mismatch",2,"triangle",NA,"mother",748.45,763.1,0.833333333333333
"sv020014",1,"mismatch",3,"circular",NA,"friend",718.44,717.6,0.933333333333333
"sv020014",1,"mismatch",3,"circular",NA,"mother",720.25,688,1
"sv020014",1,"mismatch",3,"circular",NA,"self",745.9125,735.9,1
"sv020014",1,"mismatch",3,"pentagon",NA,"mother",728.353333333333,726.8,0.8
"sv020014",1,"mismatch",3,"pentagon",NA,"self",751.092307692308,698.5,1
"sv020014",1,"mismatch",3,"pentagon",NA,"stranger",753.68,727.6,0.666666666666667
"sv020014",1,"mismatch",3,"square",NA,"friend",757.821428571429,755.95,0.714285714285714
"sv020014",1,"mismatch",3,"square",NA,"self",718.946666666667,723.7,0.8
"sv020014",1,"mismatch",3,"square",NA,"stranger",724.14,683.2,1
"sv020014",1,"mismatch",3,"triangle",NA,"friend",739.6,721.05,1
"sv020014",1,"mismatch",3,"triangle",NA,"mother",758.542857142857,757.3,0.785714285714286
"sv020014",1,"mismatch",3,"triangle",NA,"stranger",711.421428571429,701.65,0.928571428571429
"sv020015",0,"match",1,"circular","circular",NA,637.429479166667,624.5325,0.958333333333333
"sv020015",0,"match",1,"pentagon","pentagon",NA,730.726979166667,711.6,0.833333333333333
"sv020015",0,"match",1,"square","square",NA,681.2009375,670.9375,0.895833333333333
"sv020015",0,"match",1,"triangle","triangle",NA,706.247604166667,690.7,0.895833333333333
"sv020015",0,"match",2,"circular","circular",NA,668.931666666667,667.54,0.979166666666667
"sv020015",0,"match",2,"pentagon","pentagon",NA,792.505111111111,804.405,0.911111111111111
"sv020015",0,"match",2,"square","square",NA,759.887916666667,745.345,0.854166666666667
"sv020015",0,"match",2,"triangle","triangle",NA,731.917604166667,727.4775,0.854166666666667
"sv020015",0,"match",3,"circular","circular",NA,651.689479166667,639.125,1
"sv020015",0,"match",3,"pentagon","pentagon",NA,732.613510638298,730.77,0.787234042553192
"sv020015",0,"match",3,"square","square",NA,685.336458333333,677.3475,0.916666666666667
"sv020015",0,"match",3,"triangle","triangle",NA,687.635833333333,678.995,0.916666666666667
"sv020015",0,"mismatch",1,"circular","triangle",NA,677.7540625,680.2125,0.979166666666667
"sv020015",0,"mismatch",1,"pentagon","circular",NA,690.168125,679.0875,0.916666666666667
"sv020015",0,"mismatch",1,"square","pentagon",NA,739.517395833333,726.19,0.916666666666667
"sv020015",0,"mismatch",1,"triangle","square",NA,735.175520833333,724.8825,0.9375
"sv020015",0,"mismatch",2,"circular","square",NA,788.345869565217,768.685,1
"sv020015",0,"mismatch",2,"circular","triangle",NA,743.870652173913,734.64,1
"sv020015",0,"mismatch",2,"pentagon","circular",NA,741.896875,721.355,1
"sv020015",0,"mismatch",2,"pentagon","triangle",NA,776.910625,749.9975,0.916666666666667
"sv020015",0,"mismatch",2,"square","circular",NA,739.059782608696,713.165,1
"sv020015",0,"mismatch",2,"square","pentagon",NA,838.457083333333,850.6975,0.958333333333333
"sv020015",0,"mismatch",2,"triangle","pentagon",NA,775.184782608696,773.11,0.956521739130435
"sv020015",0,"mismatch",2,"triangle","square",NA,771.827727272727,773.1775,0.954545454545455
"sv020015",0,"mismatch",3,"circular","pentagon",NA,752.856875,764.6,1
"sv020015",0,"mismatch",3,"circular","square",NA,717.6875,701.3275,0.9375
"sv020015",0,"mismatch",3,"circular","triangle",NA,717.8875,710.1825,1
"sv020015",0,"mismatch",3,"pentagon","circular",NA,681.1346875,694.8125,1
"sv020015",0,"mismatch",3,"pentagon","square",NA,723.775333333333,698.715,0.866666666666667
"sv020015",0,"mismatch",3,"pentagon","triangle",NA,689.0834375,688.3325,0.9375
"sv020015",0,"mismatch",3,"square","circular",NA,732.913125,725.665,1
"sv020015",0,"mismatch",3,"square","pentagon",NA,733.7746875,730.5775,1
"sv020015",0,"mismatch",3,"square","triangle",NA,722.87875,693.4775,1
"sv020015",0,"mismatch",3,"triangle","circular",NA,701.4121875,679.7525,0.9375
"sv020015",0,"mismatch",3,"triangle","pentagon",NA,702.504,673.185,0.933333333333333
"sv020015",0,"mismatch",3,"triangle","square",NA,721.139,719.565,1
"sv020015",1,"match",1,"circular",NA,"stranger",778.458372093023,781.495,0.767441860465116
"sv020015",1,"match",1,"pentagon",NA,"friend",812.518720930233,844.275,0.720930232558139
"sv020015",1,"match",1,"square",NA,"mother",764.39988372093,743.44,0.86046511627907
"sv020015",1,"match",1,"triangle",NA,"self",740.415222222222,724.255,0.888888888888889
"sv020015",1,"match",2,"circular",NA,"stranger",723.421904761905,719.01,0.595238095238095
"sv020015",1,"match",2,"pentagon",NA,"friend",738.700555555556,709.245,0.488888888888889
"sv020015",1,"match",2,"square",NA,"mother",746.482261904762,751.8225,0.857142857142857
"sv020015",1,"match",2,"triangle",NA,"self",693.711875,662.895,0.854166666666667
"sv020015",1,"match",3,"circular",NA,"stranger",791.763139534884,805.445,0.674418604651163
"sv020015",1,"match",3,"pentagon",NA,"friend",779.404864864865,804.07,0.567567567567568
"sv020015",1,"match",3,"square",NA,"mother",772.0278125,756.0225,0.895833333333333
"sv020015",1,"match",3,"triangle",NA,"self",702.40875,692.1975,0.909090909090909
"sv020015",1,"mismatch",1,"circular",NA,"self",753.097209302326,732.64,0.906976744186046
"sv020015",1,"mismatch",1,"pentagon",NA,"stranger",820.028372093023,819.765,0.953488372093023
"sv020015",1,"mismatch",1,"square",NA,"friend",804.95988372093,784.67,0.837209302325581
"sv020015",1,"mismatch",1,"triangle",NA,"mother",781.19523255814,769.2,0.86046511627907
"sv020015",1,"mismatch",2,"circular",NA,"mother",734.196875,717.3725,1
"sv020015",1,"mismatch",2,"circular",NA,"self",690.061086956522,665.09,1
"sv020015",1,"mismatch",2,"pentagon",NA,"self",744.959565217391,735.055,1
"sv020015",1,"mismatch",2,"pentagon",NA,"stranger",757.832368421053,761.58,0.789473684210526
"sv020015",1,"mismatch",2,"square",NA,"friend",816.4985,835.78,0.8
"sv020015",1,"mismatch",2,"square",NA,"stranger",723.47880952381,727.875,0.952380952380952
"sv020015",1,"mismatch",2,"triangle",NA,"friend",736.608043478261,707.73,0.869565217391304
"sv020015",1,"mismatch",2,"triangle",NA,"mother",788.803125,795.3125,0.916666666666667
"sv020015",1,"mismatch",3,"circular",NA,"friend",818.196333333333,835.335,1
"sv020015",1,"mismatch",3,"circular",NA,"mother",849.780333333333,867.89,1
"sv020015",1,"mismatch",3,"circular",NA,"self",763.1553125,733.27,0.875
"sv020015",1,"mismatch",3,"pentagon",NA,"mother",823.684230769231,799.025,0.923076923076923
"sv020015",1,"mismatch",3,"pentagon",NA,"self",736.1021875,728.715,0.8125
"sv020015",1,"mismatch",3,"pentagon",NA,"stranger",847.443,827.3325,0.8
"sv020015",1,"mismatch",3,"square",NA,"friend",785.595714285714,803.1625,0.785714285714286
"sv020015",1,"mismatch",3,"square",NA,"self",768.7,771.1275,0.9375
"sv020015",1,"mismatch",3,"square",NA,"stranger",755.380384615385,694.64,1
"sv020015",1,"mismatch",3,"triangle",NA,"friend",791.7790625,773.75,0.8125
"sv020015",1,"mismatch",3,"triangle",NA,"mother",777.384642857143,808.4525,0.714285714285714
"sv020015",1,"mismatch",3,"triangle",NA,"stranger",707.805,686.51,1
"sv020016",0,"match",1,"circular","circular",NA,595.029787231915,580.8,0.808510638297872
"sv020016",0,"match",1,"pentagon","pentagon",NA,624.970212765957,607.3,0.617021276595745
"sv020016",0,"match",1,"square","square",NA,601.515909093182,585.45,0.909090909090909
"sv020016",0,"match",1,"triangle","triangle",NA,588.626086969565,571.89999995,0.934782608695652
"sv020016",0,"match",2,"circular","circular",NA,658.617391308696,635.15,0.869565217391304
"sv020016",0,"match",2,"pentagon","pentagon",NA,695.271739130435,680.4,0.804347826086957
"sv020016",0,"match",2,"square","square",NA,643.026086956522,648.85,0.891304347826087
"sv020016",0,"match",2,"triangle","triangle",NA,659.146808514894,662.8000001,0.957446808510638
"sv020016",0,"match",3,"circular","circular",NA,611.728260858696,603.95,0.956521739130435
"sv020016",0,"match",3,"pentagon","pentagon",NA,669.134042546808,650.6,0.851063829787234
"sv020016",0,"match",3,"square","square",NA,651.654347830435,641.5,0.934782608695652
"sv020016",0,"match",3,"triangle","triangle",NA,605.841666670833,591.40000005,0.9375
"sv020016",0,"mismatch",1,"circular","triangle",NA,629.613043478261,627.95,0.934782608695652
"sv020016",0,"mismatch",1,"pentagon","circular",NA,596.943478256522,587.45,0.978260869565217
"sv020016",0,"mismatch",1,"square","pentagon",NA,642.144186041861,643.1,0.767441860465116
"sv020016",0,"mismatch",1,"triangle","square",NA,627.587234040426,615.8000001,0.893617021276596
"sv020016",0,"mismatch",2,"circular","square",NA,683.969565226087,666.3,0.91304347826087
"sv020016",0,"mismatch",2,"circular","triangle",NA,654.649999991667,640.85000005,0.958333333333333
"sv020016",0,"mismatch",2,"pentagon","circular",NA,670.821739126087,631.5,1
"sv020016",0,"mismatch",2,"pentagon","triangle",NA,654.512500016667,649.8,1
"sv020016",0,"mismatch",2,"square","circular",NA,680.269565213044,655.8,0.826086956521739
"sv020016",0,"mismatch",2,"square","pentagon",NA,666.475000016667,660.5,0.875
"sv020016",0,"mismatch",2,"triangle","pentagon",NA,660.375000004167,638.4,1
"sv020016",0,"mismatch",2,"triangle","square",NA,658.556521726087,660.6999999,1
"sv020016",0,"mismatch",3,"circular","pentagon",NA,741.684615369231,781.0999999,0.769230769230769
"sv020016",0,"mismatch",3,"circular","square",NA,697.09166665,697.14999995,0.75
"sv020016",0,"mismatch",3,"circular","triangle",NA,682.866666673333,634.5,0.933333333333333
"sv020016",0,"mismatch",3,"pentagon","circular",NA,699.55333334,677.6,0.933333333333333
"sv020016",0,"mismatch",3,"pentagon","square",NA,774.816666658333,819.2,0.75
"sv020016",0,"mismatch",3,"pentagon","triangle",NA,713.535714292857,672.7,0.857142857142857
"sv020016",0,"mismatch",3,"square","circular",NA,647.964285707143,653.40000005,0.785714285714286
"sv020016",0,"mismatch",3,"square","pentagon",NA,734.13333334,741.1,0.6
"sv020016",0,"mismatch",3,"square","triangle",NA,652.378571442857,628.30000005,1
"sv020016",0,"mismatch",3,"triangle","circular",NA,656.320000006667,644.1999999,0.933333333333333
"sv020016",0,"mismatch",3,"triangle","pentagon",NA,723.93125,736.7,1
"sv020016",0,"mismatch",3,"triangle","square",NA,701.27499998125,663.85,1
"sv020016",1,"match",1,"circular",NA,"stranger",689.234042553191,675.4,0.595744680851064
"sv020016",1,"match",1,"pentagon",NA,"friend",662.868888888889,646.1,0.666666666666667
"sv020016",1,"match",1,"square",NA,"mother",651.425531914894,642,0.808510638297872
"sv020016",1,"match",1,"triangle",NA,"self",632.863829787234,617.7,0.702127659574468
"sv020016",1,"match",2,"circular",NA,"stranger",675.118181818182,668.7,0.636363636363636
"sv020016",1,"match",2,"pentagon",NA,"friend",695.46976744186,682.9,0.720930232558139
"sv020016",1,"match",2,"square",NA,"mother",693.811111111111,674.2,0.755555555555556
"sv020016",1,"match",2,"triangle",NA,"self",653.629787234043,622.3,0.978723404255319
"sv020016",1,"match",3,"circular",NA,"stranger",689.56875,673.75,0.625
"sv020016",1,"match",3,"pentagon",NA,"friend",662.984782608696,659.9,0.673913043478261
"sv020016",1,"match",3,"square",NA,"mother",677.310869565217,667.1,0.91304347826087
"sv020016",1,"match",3,"triangle",NA,"self",632.776595744681,624,0.74468085106383
"sv020016",1,"mismatch",1,"circular",NA,"self",641.510416666667,632.9,0.979166666666667
"sv020016",1,"mismatch",1,"pentagon",NA,"stranger",678.677272727273,674.75,0.863636363636364
"sv020016",1,"mismatch",1,"square",NA,"friend",665.27619047619,670.15,0.80952380952381
"sv020016",1,"mismatch",1,"triangle",NA,"mother",645.415217391304,639.75,0.978260869565217
"sv020016",1,"mismatch",2,"circular",NA,"mother",649.658333333333,629.15,1
"sv020016",1,"mismatch",2,"circular",NA,"self",659.129166666667,644.3,0.916666666666667
"sv020016",1,"mismatch",2,"pentagon",NA,"self",654.716666666667,633.6,0.958333333333333
"sv020016",1,"mismatch",2,"pentagon",NA,"stranger",637.415789473684,629.4,0.947368421052632
"sv020016",1,"mismatch",2,"square",NA,"friend",673.295454545455,670.4,0.954545454545455
"sv020016",1,"mismatch",2,"square",NA,"stranger",687.695238095238,658.3,0.952380952380952
"sv020016",1,"mismatch",2,"triangle",NA,"friend",630.322727272727,617.55,0.954545454545455
"sv020016",1,"mismatch",2,"triangle",NA,"mother",660.920833333333,689.95,1
"sv020016",1,"mismatch",3,"circular",NA,"friend",682.514285714286,683.25,0.928571428571429
"sv020016",1,"mismatch",3,"circular",NA,"mother",611.533333333333,605.5,0.933333333333333
"sv020016",1,"mismatch",3,"circular",NA,"self",629.393333333333,608.9,0.866666666666667
"sv020016",1,"mismatch",3,"pentagon",NA,"mother",670.25,658.7,0.75
"sv020016",1,"mismatch",3,"pentagon",NA,"self",643.975,616.2,1
"sv020016",1,"mismatch",3,"pentagon",NA,"stranger",742.01875,720,0.8125
"sv020016",1,"mismatch",3,"square",NA,"friend",708.942857142857,699.2,0.928571428571429
"sv020016",1,"mismatch",3,"square",NA,"self",715.26,684.8,0.6
"sv020016",1,"mismatch",3,"square",NA,"stranger",680.34,672.7,0.933333333333333
"sv020016",1,"mismatch",3,"triangle",NA,"friend",652.233333333333,638.4,1
"sv020016",1,"mismatch",3,"triangle",NA,"mother",659.4875,670.3,1
"sv020016",1,"mismatch",3,"triangle",NA,"stranger",672.38,655.3,1
"sv020017",0,"match",1,"circular","circular",NA,533.572916666667,533.69999995,0.9375
"sv020017",0,"match",1,"pentagon","pentagon",NA,621.241666652083,596.25,0.979166666666667
"sv020017",0,"match",1,"square","square",NA,574.11041665,563.35,0.9375
"sv020017",0,"match",1,"triangle","triangle",NA,593.8312500125,574.05000005,0.895833333333333
"sv020017",0,"match",2,"circular","circular",NA,555.063829785106,557.4000001,0.957446808510638
"sv020017",0,"match",2,"pentagon","pentagon",NA,597.252173928261,577.64999995,0.91304347826087
"sv020017",0,"match",2,"square","square",NA,578.614893614894,564.6000001,0.936170212765957
"sv020017",0,"match",2,"triangle","triangle",NA,598.577083316667,595.0999999,0.916666666666667
"sv020017",0,"match",3,"circular","circular",NA,590.851063817021,557,1
"sv020017",0,"match",3,"pentagon","pentagon",NA,580.369565202174,563.94999995,0.91304347826087
"sv020017",0,"match",3,"square","square",NA,599.980851042553,592.3999999,0.957446808510638
"sv020017",0,"match",3,"triangle","triangle",NA,610.963043471739,599.5,0.891304347826087
"sv020017",0,"mismatch",1,"circular","triangle",NA,560.381250002083,531,0.958333333333333
"sv020017",0,"mismatch",1,"pentagon","circular",NA,577.861702110638,566.3999999,1
"sv020017",0,"mismatch",1,"square","pentagon",NA,661.87446807234,639.7,0.914893617021277
"sv020017",0,"mismatch",1,"triangle","square",NA,582.804255321277,556.3,0.978723404255319
"sv020017",0,"mismatch",2,"circular","square",NA,641.666666683333,592.35,0.958333333333333
"sv020017",0,"mismatch",2,"circular","triangle",NA,571.866666654167,574.35000005,0.916666666666667
"sv020017",0,"mismatch",2,"pentagon","circular",NA,558.679166670833,576.95000005,1
"sv020017",0,"mismatch",2,"pentagon","triangle",NA,610.062500008333,620.0999999,1
"sv020017",0,"mismatch",2,"square","circular",NA,553.7818182,534.4999999,1
"sv020017",0,"mismatch",2,"square","pentagon",NA,585.604347795652,587.8999999,0.826086956521739
"sv020017",0,"mismatch",2,"triangle","pentagon",NA,574.4,578.1000001,1
"sv020017",0,"mismatch",2,"triangle","square",NA,593.812499954167,585.54999995,1
"sv020017",0,"mismatch",3,"circular","pentagon",NA,605.9375,565.89999995,1
"sv020017",0,"mismatch",3,"circular","square",NA,662.180000006667,663.8,0.933333333333333
"sv020017",0,"mismatch",3,"circular","triangle",NA,603.9312499875,579.45000005,0.9375
"sv020017",0,"mismatch",3,"pentagon","circular",NA,596.886666673333,577.3000002,1
"sv020017",0,"mismatch",3,"pentagon","square",NA,583.064285721429,580.55000005,0.785714285714286
"sv020017",0,"mismatch",3,"pentagon","triangle",NA,596.6499999875,602.64999995,0.9375
"sv020017",0,"mismatch",3,"square","circular",NA,628.960000013333,602.5999999,1
"sv020017",0,"mismatch",3,"square","pentagon",NA,650.97333332,642,0.8
"sv020017",0,"mismatch",3,"square","triangle",NA,606.36875000625,584.35,1
"sv020017",0,"mismatch",3,"triangle","circular",NA,618.1375000125,612.89999995,0.9375
"sv020017",0,"mismatch",3,"triangle","pentagon",NA,586.006250025,565.40000005,0.9375
"sv020017",0,"mismatch",3,"triangle","square",NA,628.63125000625,651.95000005,1
"sv020017",1,"match",1,"circular",NA,"stranger",771.206521745652,717.85,0.91304347826087
"sv020017",1,"match",1,"pentagon",NA,"friend",776.797674446512,754,0.976744186046512
"sv020017",1,"match",1,"square",NA,"mother",745.095555562222,688.6999998,0.933333333333333
"sv020017",1,"match",1,"triangle",NA,"self",679.886666682222,660.9000001,0.911111111111111
"sv020017",1,"match",2,"circular",NA,"stranger",628.148936182979,608.5,0.808510638297872
"sv020017",1,"match",2,"pentagon",NA,"friend",665.872093048837,677.0999999,0.813953488372093
"sv020017",1,"match",2,"square",NA,"mother",623.458695641304,612.95000005,0.956521739130435
"sv020017",1,"match",2,"triangle",NA,"self",576.824999997917,568.65000005,0.9375
"sv020017",1,"match",3,"circular",NA,"stranger",634.268749991667,643.65,0.75
"sv020017",1,"match",3,"pentagon",NA,"friend",668.143589748718,617.3000002,0.82051282051282
"sv020017",1,"match",3,"square",NA,"mother",662.277777786667,614,0.977777777777778
"sv020017",1,"match",3,"triangle",NA,"self",616.958695654348,589.14999995,1
"sv020017",1,"mismatch",1,"circular",NA,"self",685.42916666875,665.15000005,0.979166666666667
"sv020017",1,"mismatch",1,"pentagon",NA,"stranger",754.877499985,730.20000005,0.925
"sv020017",1,"mismatch",1,"square",NA,"friend",758.0775,747.2500001,0.775
"sv020017",1,"mismatch",1,"triangle",NA,"mother",724.680952371429,702.1499999,1
"sv020017",1,"mismatch",2,"circular",NA,"mother",686.252173913044,694.6999998,0.956521739130435
"sv020017",1,"mismatch",2,"circular",NA,"self",606.431818204545,593.10000005,0.863636363636364
"sv020017",1,"mismatch",2,"pentagon",NA,"self",605.771428557143,606,0.952380952380952
"sv020017",1,"mismatch",2,"pentagon",NA,"stranger",723.995454527273,720.14999995,1
"sv020017",1,"mismatch",2,"square",NA,"friend",684.109090913636,694.60000005,0.772727272727273
"sv020017",1,"mismatch",2,"square",NA,"stranger",690.731578926316,656.8,0.947368421052632
"sv020017",1,"mismatch",2,"triangle",NA,"friend",628.300000014286,605.5,1
"sv020017",1,"mismatch",2,"triangle",NA,"mother",611.904166679167,588.8000001,1
"sv020017",1,"mismatch",3,"circular",NA,"friend",674.1625,636.79999995,1
"sv020017",1,"mismatch",3,"circular",NA,"mother",660.8875000125,635.9,0.9375
"sv020017",1,"mismatch",3,"circular",NA,"self",646.09999999375,637.35,0.875
"sv020017",1,"mismatch",3,"pentagon",NA,"mother",733.35624999375,699.2,0.9375
"sv020017",1,"mismatch",3,"pentagon",NA,"self",638.413333346667,629.6000001,1
"sv020017",1,"mismatch",3,"pentagon",NA,"stranger",680.9214286,638.1,0.928571428571429
"sv020017",1,"mismatch",3,"square",NA,"friend",777.600000007692,809.3,0.692307692307692
"sv020017",1,"mismatch",3,"square",NA,"self",607.4642857,590.85,0.857142857142857
"sv020017",1,"mismatch",3,"square",NA,"stranger",681.176923084615,713.1000001,1
"sv020017",1,"mismatch",3,"triangle",NA,"friend",660.99999998,582,0.933333333333333
"sv020017",1,"mismatch",3,"triangle",NA,"mother",601.44666666,594.5999999,1
"sv020017",1,"mismatch",3,"triangle",NA,"stranger",662.735714292857,636.10000005,0.928571428571429
"sv020018",0,"match",1,"circular","circular",NA,658.6109375,631.11,0.979166666666667
"sv020018",0,"match",1,"pentagon","pentagon",NA,709.553020833333,706.92,0.895833333333333
"sv020018",0,"match",1,"square","square",NA,646.809583333333,620.0975,0.916666666666667
"sv020018",0,"match",1,"triangle","triangle",NA,634.03,613.74,0.978723404255319
"sv020018",0,"match",2,"circular","circular",NA,656.310425531915,607.54,0.936170212765957
"sv020018",0,"match",2,"pentagon","pentagon",NA,703.852826086956,689.485,0.869565217391304
"sv020018",0,"match",2,"square","square",NA,648.745208333333,613.4225,0.9375
"sv020018",0,"match",2,"triangle","triangle",NA,662.041458333333,653.1625,0.9375
"sv020018",0,"match",3,"circular","circular",NA,626.853854166667,606.82,0.958333333333333
"sv020018",0,"match",3,"pentagon","pentagon",NA,651.678125,624.7825,0.916666666666667
"sv020018",0,"match",3,"square","square",NA,627.450425531915,611.345,0.914893617021277
"sv020018",0,"match",3,"triangle","triangle",NA,599.376666666667,581.6225,0.8125
"sv020018",0,"mismatch",1,"circular","triangle",NA,667.714673913043,660.1,0.91304347826087
"sv020018",0,"mismatch",1,"pentagon","circular",NA,660.874893617021,633.93,1
"sv020018",0,"mismatch",1,"square","pentagon",NA,646.633666666667,625.25,0.955555555555556
"sv020018",0,"mismatch",1,"triangle","square",NA,680.741382978723,671.865,0.978723404255319
"sv020018",0,"mismatch",2,"circular","square",NA,719.355833333333,714.8325,1
"sv020018",0,"mismatch",2,"circular","triangle",NA,685.254375,658.88,1
"sv020018",0,"mismatch",2,"pentagon","circular",NA,641.160652173913,616.195,0.956521739130435
"sv020018",0,"mismatch",2,"pentagon","triangle",NA,673.198333333333,633.7275,1
"sv020018",0,"mismatch",2,"square","circular",NA,679.379166666667,611.965,0.958333333333333
"sv020018",0,"mismatch",2,"square","pentagon",NA,670.943333333333,639.495,1
"sv020018",0,"mismatch",2,"triangle","pentagon",NA,630.476875,607.5575,0.958333333333333
"sv020018",0,"mismatch",2,"triangle","square",NA,635.235416666667,626.585,0.916666666666667
"sv020018",0,"mismatch",3,"circular","pentagon",NA,729.266333333333,718.775,1
"sv020018",0,"mismatch",3,"circular","square",NA,713.0003125,722.64,1
"sv020018",0,"mismatch",3,"circular","triangle",NA,602.9975,579.725,1
"sv020018",0,"mismatch",3,"pentagon","circular",NA,662.4428125,645.085,1
"sv020018",0,"mismatch",3,"pentagon","square",NA,742.471875,729.5375,1
"sv020018",0,"mismatch",3,"pentagon","triangle",NA,635.5765625,622.05,1
"sv020018",0,"mismatch",3,"square","circular",NA,687.8271875,625.795,1
"sv020018",0,"mismatch",3,"square","pentagon",NA,622.9871875,609.3925,1
"sv020018",0,"mismatch",3,"square","triangle",NA,597.62875,585.64,1
"sv020018",0,"mismatch",3,"triangle","circular",NA,640.45125,585.6225,1
"sv020018",0,"mismatch",3,"triangle","pentagon",NA,600.57625,564.225,1
"sv020018",0,"mismatch",3,"triangle","square",NA,674.19625,698.385,1
"sv020018",1,"match",1,"circular",NA,"stranger",739.804418604651,720.975,0.744186046511628
"sv020018",1,"match",1,"pentagon",NA,"friend",726.195789473684,728.7375,0.868421052631579
"sv020018",1,"match",1,"square",NA,"mother",700.579111111111,678.795,0.955555555555556
"sv020018",1,"match",1,"triangle",NA,"self",650.83402173913,615.925,0.869565217391304
"sv020018",1,"match",2,"circular",NA,"stranger",857.916086956522,837.9675,0.760869565217391
"sv020018",1,"match",2,"pentagon",NA,"friend",835.078372093023,842.955,0.883720930232558
"sv020018",1,"match",2,"square",NA,"mother",750.975869565217,732.2625,0.826086956521739
"sv020018",1,"match",2,"triangle",NA,"self",796.166382978723,808.98,0.872340425531915
"sv020018",1,"match",3,"circular",NA,"stranger",809.420666666667,808.305,0.755555555555556
"sv020018",1,"match",3,"pentagon",NA,"friend",805.396578947368,822.575,0.868421052631579
