"subj_idx","series","condition","misNum","shapeEn","shapeNameEn","characterNameEn","rt","acc","med_rt"
"sv020014",0,"mismatch",1,"triangle","square",NA,825.568854166667,0.8125,781.0675
"sv020014",0,"mismatch",2,"circular","square",NA,800.053125,0.791666666666667,783.185
"sv020014",0,"mismatch",2,"circular","triangle",NA,769.347608695652,0.958333333333333,757.125
"sv020014",0,"mismatch",2,"pentagon","circular",NA,762.760833333333,1,712.205
"sv020014",0,"mismatch",2,"pentagon","triangle",NA,781.466875,0.958333333333333,771.13
"sv020014",0,"mismatch",2,"square","circular",NA,780.91375,1,736.7725
"sv020014",0,"mismatch",2,"square","pentagon",NA,828.772291666667,0.958333333333333,794.0975
"sv020014",0,"mismatch",2,"triangle","pentagon",NA,716.604375,1,702.485
"sv020014",0,"mismatch",2,"triangle","square",NA,767.676458333333,0.666666666666667,776.4425
"sv020014",0,"mismatch",3,"circular","pentagon",NA,673.24375,1,649.43
"sv020014",0,"mismatch",3,"circular","square",NA,745.9890625,0.9375,734.0475
"sv020014",0,"mismatch",3,"circular","triangle",NA,737.3559375,1,698.82
"sv020014",0,"mismatch",3,"pentagon","circular",NA,737.9471875,1,726.1025
"sv020014",0,"mismatch",3,"pentagon","square",NA,802.260625,0.9375,755.9
"sv020014",0,"mismatch",3,"pentagon","triangle",NA,742.921875,1,737.5125
"sv020014",0,"mismatch",3,"square","circular",NA,728.03875,0.9375,723.5925
"sv020014",0,"mismatch",3,"square","pentagon",NA,753.88875,0.9375,747.4025
"sv020014",0,"mismatch",3,"square","triangle",NA,715.34625,1,708.1575
"sv020014",0,"mismatch",3,"triangle","circular",NA,704.2965625,0.9375,716.0525
"sv020014",0,"mismatch",3,"triangle","pentagon",NA,738.319375,1,723.8125
"sv020014",0,"mismatch",3,"triangle","square",NA,772.703125,0.9375,784.4475
"sv020014",1,"match",1,"circular",NA,"stranger",889.960869565217,0.833333333333333,885.5
"sv020014",1,"match",1,"pentagon",NA,"friend",802.26875,0.916666666666667,747.7
"sv020014",1,"match",1,"square",NA,"mother",788.06875,0.8125,738.4
"sv020014",1,"match",1,"triangle",NA,"self",727.620833333333,0.9375,701.95
"sv020014",1,"match",2,"circular",NA,"stranger",799.854166666667,0.645833333333333,804.85
"sv020014",1,"match",2,"pentagon",NA,"friend",825.970833333333,0.833333333333333,799.55
"sv020014",1,"match",2,"square",NA,"mother",730.458333333333,0.895833333333333,700.65
"sv020014",1,"match",2,"triangle",NA,"self",700.439583333333,0.916666666666667,666.5
"sv020014",1,"match",3,"circular",NA,"stranger",755.416666666667,0.645833333333333,727.6
"sv020014",1,"match",3,"pentagon",NA,"friend",750.352083333333,0.958333333333333,716.9
"sv020014",1,"match",3,"square",NA,"mother",705.072916666667,0.8125,668.75
"sv020014",1,"match",3,"triangle",NA,"self",653.458333333333,0.958333333333333,625.4
"sv020014",1,"mismatch",1,"circular",NA,"self",730.858333333333,1,727
"sv020014",1,"mismatch",1,"pentagon",NA,"stranger",899.148936170213,0.9375,890.8
"sv020014",1,"mismatch",1,"square",NA,"friend",869.7875,0.8125,834.45
"sv020014",1,"mismatch",1,"triangle",NA,"mother",749.221276595745,0.979166666666667,750.9
"sv020014",1,"mismatch",2,"circular",NA,"mother",766.7125,0.875,736.4
"sv020014",1,"mismatch",2,"circular",NA,"self",758.341666666667,0.958333333333333,717.95
"sv020014",1,"mismatch",2,"pentagon",NA,"self",844.308333333333,0.916666666666667,823.85
"sv020014",1,"mismatch",2,"pentagon",NA,"stranger",878.429166666667,0.916666666666667,857.8
"sv020014",1,"mismatch",2,"square",NA,"friend",874.895833333333,0.708333333333333,820
"sv020014",1,"mismatch",2,"square",NA,"stranger",814.0625,0.958333333333333,808.55
"sv020014",1,"mismatch",2,"triangle",NA,"friend",796.170833333333,0.958333333333333,744.5
"sv020014",1,"mismatch",2,"triangle",NA,"mother",748.45,0.833333333333333,763.1
"sv020014",1,"mismatch",3,"circular",NA,"friend",738.1875,0.9375,717.85
"sv020014",1,"mismatch",3,"circular",NA,"mother",720.25,1,688
"sv020014",1,"mismatch",3,"circular",NA,"self",745.9125,1,735.9
"sv020014",1,"mismatch",3,"pentagon",NA,"mother",752.46875,0.8125,727.3
"sv020014",1,"mismatch",3,"pentagon",NA,"self",818.98125,1,767.8
"sv020014",1,"mismatch",3,"pentagon",NA,"stranger",826.3,0.625,736.8
"sv020014",1,"mismatch",3,"square",NA,"friend",811.45,0.75,782.25
"sv020014",1,"mismatch",3,"square",NA,"self",739.5,0.8125,735.5
"sv020014",1,"mismatch",3,"square",NA,"stranger",757.4875,1,690.55
"sv020014",1,"mismatch",3,"triangle",NA,"friend",791.16875,0.9375,731.05
"sv020014",1,"mismatch",3,"triangle",NA,"mother",778.973333333333,0.75,777.9
"sv020014",1,"mismatch",3,"triangle",NA,"stranger",770.79375,0.875,741.7
"sv020015",0,"match",1,"circular","circular",NA,637.429479166667,0.958333333333333,624.5325
"sv020015",0,"match",1,"pentagon","pentagon",NA,730.726979166667,0.833333333333333,711.6
"sv020015",0,"match",1,"square","square",NA,681.2009375,0.895833333333333,670.9375
"sv020015",0,"match",1,"triangle","triangle",NA,706.247604166667,0.895833333333333,690.7
"sv020015",0,"match",2,"circular","circular",NA,668.931666666667,0.979166666666667,667.54
"sv020015",0,"match",2,"pentagon","pentagon",NA,810.698958333333,0.895833333333333,809.2625
"sv020015",0,"match",2,"square","square",NA,759.887916666667,0.854166666666667,745.345
"sv020015",0,"match",2,"triangle","triangle",NA,731.917604166667,0.854166666666667,727.4775
"sv020015",0,"match",3,"circular","circular",NA,651.689479166667,1,639.125
"sv020015",0,"match",3,"pentagon","pentagon",NA,732.613510638298,0.770833333333333,730.77
"sv020015",0,"match",3,"square","square",NA,685.336458333333,0.916666666666667,677.3475
"sv020015",0,"match",3,"triangle","triangle",NA,687.635833333333,0.916666666666667,678.995
"sv020015",0,"mismatch",1,"circular","triangle",NA,677.7540625,0.979166666666667,680.2125
"sv020015",0,"mismatch",1,"pentagon","circular",NA,690.168125,0.916666666666667,679.0875
"sv020015",0,"mismatch",1,"square","pentagon",NA,739.517395833333,0.916666666666667,726.19
"sv020015",0,"mismatch",1,"triangle","square",NA,735.175520833333,0.9375,724.8825
"sv020015",0,"mismatch",2,"circular","square",NA,803.305208333333,1,775.48
"sv020015",0,"mismatch",2,"circular","triangle",NA,755.45125,1,739.645
"sv020015",0,"mismatch",2,"pentagon","circular",NA,741.896875,1,721.355
"sv020015",0,"mismatch",2,"pentagon","triangle",NA,776.910625,0.916666666666667,749.9975
"sv020015",0,"mismatch",2,"square","circular",NA,753.956458333333,1,715.0125
"sv020015",0,"mismatch",2,"square","pentagon",NA,838.457083333333,0.958333333333333,850.6975
"sv020015",0,"mismatch",2,"triangle","pentagon",NA,796.761666666667,0.958333333333333,786.9475
"sv020015",0,"mismatch",2,"triangle","square",NA,795.251041666667,0.958333333333333,789.89
"sv020015",0,"mismatch",3,"circular","pentagon",NA,752.856875,1,764.6
"sv020015",0,"mismatch",3,"circular","square",NA,717.6875,0.9375,701.3275
"sv020015",0,"mismatch",3,"circular","triangle",NA,717.8875,1,710.1825
"sv020015",0,"mismatch",3,"pentagon","circular",NA,681.1346875,1,694.8125
"sv020015",0,"mismatch",3,"pentagon","square",NA,749.9809375,0.875,702.4
"sv020015",0,"mismatch",3,"pentagon","triangle",NA,689.0834375,0.9375,688.3325
"sv020015",0,"mismatch",3,"square","circular",NA,732.913125,1,725.665
"sv020015",0,"mismatch",3,"square","pentagon",NA,733.7746875,1,730.5775
"sv020015",0,"mismatch",3,"square","triangle",NA,722.87875,1,693.4775
"sv020015",0,"mismatch",3,"triangle","circular",NA,701.4121875,0.9375,679.7525
"sv020015",0,"mismatch",3,"triangle","pentagon",NA,736.2009375,0.875,691.9825
"sv020015",0,"mismatch",3,"triangle","square",NA,746.028125,1,730.335
"sv020015",1,"match",1,"circular",NA,"stranger",821.0846875,0.791666666666667,788.4225
"sv020015",1,"match",1,"pentagon",NA,"friend",850.374270833333,0.75,855.515
"sv020015",1,"match",1,"square",NA,"mother",816.0271875,0.833333333333333,792.99
"sv020015",1,"match",1,"triangle",NA,"self",772.320104166667,0.875,727.455
"sv020015",1,"match",2,"circular",NA,"stranger",724.812021276596,0.625,713.68
"sv020015",1,"match",2,"pentagon",NA,"friend",746.3840625,0.479166666666667,714.4025
"sv020015",1,"match",2,"square",NA,"mother",775.827708333333,0.854166666666667,763.285
"sv020015",1,"match",2,"triangle",NA,"self",693.711875,0.854166666666667,662.895
"sv020015",1,"match",3,"circular",NA,"stranger",828.539166666667,0.708333333333333,824.76
"sv020015",1,"match",3,"pentagon",NA,"friend",889.040833333333,0.583333333333333,825.865
"sv020015",1,"match",3,"square",NA,"mother",772.0278125,0.895833333333333,756.0225
"sv020015",1,"match",3,"triangle",NA,"self",744.805625,0.895833333333333,704.9375
"sv020015",1,"mismatch",1,"circular",NA,"self",785.712553191489,0.895833333333333,738.895
"sv020015",1,"mismatch",1,"pentagon",NA,"stranger",862.761770833333,0.9375,857.655
"sv020015",1,"mismatch",1,"square",NA,"friend",844.404895833333,0.8125,797.7825
"sv020015",1,"mismatch",1,"triangle",NA,"mother",829.713229166667,0.854166666666667,783.715
"sv020015",1,"mismatch",2,"circular",NA,"mother",734.196875,1,717.3725
"sv020015",1,"mismatch",2,"circular",NA,"self",707.933958333333,1,667.0225
"sv020015",1,"mismatch",2,"pentagon",NA,"self",757.516458333333,1,738.3825
"sv020015",1,"mismatch",2,"pentagon",NA,"stranger",819.673958333333,0.791666666666667,826.725
"sv020015",1,"mismatch",2,"square",NA,"friend",877.357916666667,0.833333333333333,863.4975
"sv020015",1,"mismatch",2,"square",NA,"stranger",764.70875,0.958333333333333,730.8325
"sv020015",1,"mismatch",2,"triangle",NA,"friend",750.029166666667,0.875,722.83
"sv020015",1,"mismatch",2,"triangle",NA,"mother",788.803125,0.916666666666667,795.3125
"sv020015",1,"mismatch",3,"circular",NA,"friend",843.9053125,1,852.9575
"sv020015",1,"mismatch",3,"circular",NA,"mother",864.3790625,1,868.3
"sv020015",1,"mismatch",3,"circular",NA,"self",763.1553125,0.875,733.27
"sv020015",1,"mismatch",3,"pentagon",NA,"mother",922.36875,0.9375,873.0675
"sv020015",1,"mismatch",3,"pentagon",NA,"self",736.1021875,0.8125,728.715
"sv020015",1,"mismatch",3,"pentagon",NA,"stranger",976.796875,0.875,1008.27
"sv020015",1,"mismatch",3,"square",NA,"friend",839.1446875,0.8125,811.0575
"sv020015",1,"mismatch",3,"square",NA,"self",768.7,0.9375,771.1275
"sv020015",1,"mismatch",3,"square",NA,"stranger",833.109375,1,750.0925
"sv020015",1,"mismatch",3,"triangle",NA,"friend",791.7790625,0.8125,773.75
"sv020015",1,"mismatch",3,"triangle",NA,"mother",826.121875,0.75,814.6125
"sv020015",1,"mismatch",3,"triangle",NA,"stranger",744.9646875,1,698.9375
"sv020016",0,"match",1,"circular","circular",NA,604.954166664583,0.8125,581.25
"sv020016",0,"match",1,"pentagon","pentagon",NA,632.6375,0.625,607.4
"sv020016",0,"match",1,"square","square",NA,640.32291666875,0.916666666666667,589.29999995
"sv020016",0,"match",1,"triangle","triangle",NA,597.740425544681,0.916666666666667,572.7
"sv020016",0,"match",2,"circular","circular",NA,671.987234046809,0.854166666666667,635.6
"sv020016",0,"match",2,"pentagon","pentagon",NA,706.38541666875,0.8125,682.7
"sv020016",0,"match",2,"square","square",NA,657.858333333333,0.895833333333333,651.55
"sv020016",0,"match",2,"triangle","triangle",NA,666.904166670833,0.9375,667.35000005
"sv020016",0,"match",3,"circular","circular",NA,633.506249989583,0.958333333333333,606.3
"sv020016",0,"match",3,"pentagon","pentagon",NA,677.404166660417,0.854166666666667,652.3
"sv020016",0,"match",3,"square","square",NA,665.77500000625,0.9375,642.45
"sv020016",0,"match",3,"triangle","triangle",NA,605.841666670833,0.9375,591.40000005
"sv020016",0,"mismatch",1,"circular","triangle",NA,643.377083333333,0.9375,633.2
"sv020016",0,"mismatch",1,"pentagon","circular",NA,613.799999995833,0.958333333333333,590.7
"sv020016",0,"mismatch",1,"square","pentagon",NA,662.343749995833,0.791666666666667,655.04999995
"sv020016",0,"mismatch",1,"triangle","square",NA,634.06458333125,0.895833333333333,617.40000005
"sv020016",0,"mismatch",2,"circular","square",NA,695.191666679167,0.916666666666667,671.9
"sv020016",0,"mismatch",2,"circular","triangle",NA,654.649999991667,0.958333333333333,640.85000005
"sv020016",0,"mismatch",2,"pentagon","circular",NA,692.745833329167,1,635.4
"sv020016",0,"mismatch",2,"pentagon","triangle",NA,654.512500016667,1,649.8
"sv020016",0,"mismatch",2,"square","circular",NA,692.708333329167,0.791666666666667,655.95
"sv020016",0,"mismatch",2,"square","pentagon",NA,666.475000016667,0.875,660.5
"sv020016",0,"mismatch",2,"triangle","pentagon",NA,660.375000004167,1,638.4
"sv020016",0,"mismatch",2,"triangle","square",NA,672.541666654167,1,668.14999995
"sv020016",0,"mismatch",3,"circular","pentagon",NA,822.3874999875,0.75,800.14999995
"sv020016",0,"mismatch",3,"circular","square",NA,775.0937499875,0.8125,735.59999995
"sv020016",0,"mismatch",3,"circular","triangle",NA,723.36250000625,0.9375,652.34999995
"sv020016",0,"mismatch",3,"pentagon","circular",NA,721.50000000625,0.9375,679.7
"sv020016",0,"mismatch",3,"pentagon","square",NA,862.04999999375,0.8125,836.3
"sv020016",0,"mismatch",3,"pentagon","triangle",NA,751.25625000625,0.875,696.2
"sv020016",0,"mismatch",3,"square","circular",NA,712.69999999375,0.8125,668.90000005
"sv020016",0,"mismatch",3,"square","pentagon",NA,749.65625000625,0.625,753.05
"sv020016",0,"mismatch",3,"square","triangle",NA,718.1250000125,1,659.1
"sv020016",0,"mismatch",3,"triangle","circular",NA,677.86250000625,0.9375,653.3
"sv020016",0,"mismatch",3,"triangle","pentagon",NA,723.93125,1,736.7
"sv020016",0,"mismatch",3,"triangle","square",NA,701.27499998125,1,663.85
"sv020016",1,"match",1,"circular",NA,"stranger",694.095833333333,0.604166666666667,676.25
"sv020016",1,"match",1,"pentagon",NA,"friend",681.85,0.6875,659.05
"sv020016",1,"match",1,"square",NA,"mother",661.197916666667,0.8125,643.6
"sv020016",1,"match",1,"triangle",NA,"self",640.239583333333,0.708333333333333,623.4
"sv020016",1,"match",2,"circular",NA,"stranger",703.708333333333,0.645833333333333,672.65
"sv020016",1,"match",2,"pentagon",NA,"friend",733.772916666667,0.75,701.1
"sv020016",1,"match",2,"square",NA,"mother",723.645833333333,0.770833333333333,675.9
"sv020016",1,"match",2,"triangle",NA,"self",661.483333333333,0.979166666666667,624.55
"sv020016",1,"match",3,"circular",NA,"stranger",689.56875,0.625,673.75
"sv020016",1,"match",3,"pentagon",NA,"friend",678.927083333333,0.6875,667.85
"sv020016",1,"match",3,"square",NA,"mother",689.89375,0.916666666666667,669.6
"sv020016",1,"match",3,"triangle",NA,"self",640.991666666667,0.75,625.35
"sv020016",1,"mismatch",1,"circular",NA,"self",641.510416666667,0.979166666666667,632.9
"sv020016",1,"mismatch",1,"pentagon",NA,"stranger",705.377083333333,0.875,678.2
"sv020016",1,"mismatch",1,"square",NA,"friend",709.2875,0.833333333333333,685.8
"sv020016",1,"mismatch",1,"triangle",NA,"mother",668.027083333333,0.979166666666667,648.35
"sv020016",1,"mismatch",2,"circular",NA,"mother",649.658333333333,1,629.15
"sv020016",1,"mismatch",2,"circular",NA,"self",659.129166666667,0.916666666666667,644.3
"sv020016",1,"mismatch",2,"pentagon",NA,"self",654.716666666667,0.958333333333333,633.6
"sv020016",1,"mismatch",2,"pentagon",NA,"stranger",714.041666666667,0.916666666666667,647.6
"sv020016",1,"mismatch",2,"square",NA,"friend",713.166666666667,0.958333333333333,672.95
"sv020016",1,"mismatch",2,"square",NA,"stranger",737.529166666667,0.958333333333333,662.95
"sv020016",1,"mismatch",2,"triangle",NA,"friend",657.066666666667,0.958333333333333,620.75
"sv020016",1,"mismatch",2,"triangle",NA,"mother",660.920833333333,1,689.95
"sv020016",1,"mismatch",3,"circular",NA,"friend",722.1875,0.9375,703.35
"sv020016",1,"mismatch",3,"circular",NA,"mother",634.05,0.9375,615.15
"sv020016",1,"mismatch",3,"circular",NA,"self",654.14375,0.875,613.3
"sv020016",1,"mismatch",3,"pentagon",NA,"mother",670.25,0.75,658.7
"sv020016",1,"mismatch",3,"pentagon",NA,"self",643.975,1,616.2
"sv020016",1,"mismatch",3,"pentagon",NA,"stranger",742.01875,0.8125,720
"sv020016",1,"mismatch",3,"square",NA,"friend",749.68125,0.9375,740.3
"sv020016",1,"mismatch",3,"square",NA,"self",732.75625,0.625,691.75
"sv020016",1,"mismatch",3,"square",NA,"stranger",698.49375,0.9375,686.2
"sv020016",1,"mismatch",3,"triangle",NA,"friend",674.03125,1,638.8
"sv020016",1,"mismatch",3,"triangle",NA,"mother",659.4875,1,670.3
"sv020016",1,"mismatch",3,"triangle",NA,"stranger",700.425,1,660.8
"sv020017",0,"match",1,"circular","circular",NA,533.572916666667,0.9375,533.69999995
"sv020017",0,"match",1,"pentagon","pentagon",NA,621.241666652083,0.979166666666667,596.25
"sv020017",0,"match",1,"square","square",NA,574.11041665,0.9375,563.35
"sv020017",0,"match",1,"triangle","triangle",NA,593.8312500125,0.895833333333333,574.05000005
"sv020017",0,"match",2,"circular","circular",NA,566.25833333125,0.958333333333333,560.1500001
"sv020017",0,"match",2,"pentagon","pentagon",NA,621.543750014583,0.916666666666667,581.14999995
"sv020017",0,"match",2,"square","square",NA,588.422916664583,0.9375,566.75
"sv020017",0,"match",2,"triangle","triangle",NA,598.577083316667,0.916666666666667,595.0999999
"sv020017",0,"match",3,"circular","circular",NA,601.7437499875,1,559.44999995
"sv020017",0,"match",3,"pentagon","pentagon",NA,612.431249985417,0.916666666666667,568.2499999
"sv020017",0,"match",3,"square","square",NA,613.6395833125,0.958333333333333,593.1499999
"sv020017",0,"match",3,"triangle","triangle",NA,631.145833327083,0.895833333333333,603.15
"sv020017",0,"mismatch",1,"circular","triangle",NA,560.381250002083,0.958333333333333,531
"sv020017",0,"mismatch",1,"pentagon","circular",NA,597.96666665,1,571.44999995
"sv020017",0,"mismatch",1,"square","pentagon",NA,683.383333320833,0.916666666666667,643.6
"sv020017",0,"mismatch",1,"triangle","square",NA,598.81041666875,0.979166666666667,556.70000005
"sv020017",0,"mismatch",2,"circular","square",NA,641.666666683333,0.958333333333333,592.35
"sv020017",0,"mismatch",2,"circular","triangle",NA,571.866666654167,0.916666666666667,574.35000005
"sv020017",0,"mismatch",2,"pentagon","circular",NA,558.679166670833,1,576.95000005
"sv020017",0,"mismatch",2,"pentagon","triangle",NA,610.062500008333,1,620.0999999
"sv020017",0,"mismatch",2,"square","circular",NA,593.825000008333,1,544.25
"sv020017",0,"mismatch",2,"square","pentagon",NA,612.062499970833,0.833333333333333,590.29999985
"sv020017",0,"mismatch",2,"triangle","pentagon",NA,591.274999995833,1,590.80000005
"sv020017",0,"mismatch",2,"triangle","square",NA,593.812499954167,1,585.54999995
"sv020017",0,"mismatch",3,"circular","pentagon",NA,605.9375,1,565.89999995
"sv020017",0,"mismatch",3,"circular","square",NA,686.33750000625,0.9375,666.95000005
"sv020017",0,"mismatch",3,"circular","triangle",NA,603.9312499875,0.9375,579.45000005
"sv020017",0,"mismatch",3,"pentagon","circular",NA,643.22500000625,1,593.4000001
"sv020017",0,"mismatch",3,"pentagon","square",NA,651.40625000625,0.8125,599.45000015
"sv020017",0,"mismatch",3,"pentagon","triangle",NA,596.6499999875,0.9375,602.64999995
"sv020017",0,"mismatch",3,"square","circular",NA,669.6687500125,1,613.19999995
"sv020017",0,"mismatch",3,"square","pentagon",NA,691.6062499875,0.8125,650.70000005
"sv020017",0,"mismatch",3,"square","triangle",NA,606.36875000625,1,584.35
"sv020017",0,"mismatch",3,"triangle","circular",NA,618.1375000125,0.9375,612.89999995
"sv020017",0,"mismatch",3,"triangle","pentagon",NA,586.006250025,0.9375,565.40000005
"sv020017",0,"mismatch",3,"triangle","square",NA,628.63125000625,1,651.95000005
"sv020017",1,"match",1,"circular",NA,"stranger",804.19375000625,0.916666666666667,723.54999995
"sv020017",1,"match",1,"pentagon",NA,"friend",844.495833358333,0.979166666666667,788.15
"sv020017",1,"match",1,"square",NA,"mother",775.779166672917,0.916666666666667,707.9
"sv020017",1,"match",1,"triangle",NA,"self",714.33541668125,0.895833333333333,669.5
"sv020017",1,"match",2,"circular",NA,"stranger",650.5937500125,0.8125,610.35
"sv020017",1,"match",2,"pentagon",NA,"friend",716.506250020833,0.8125,699.95000005
"sv020017",1,"match",2,"square",NA,"mother",640.464583322917,0.958333333333333,625.09999995
"sv020017",1,"match",2,"triangle",NA,"self",576.824999997917,0.9375,568.65000005
"sv020017",1,"match",3,"circular",NA,"stranger",634.268749991667,0.75,643.65
"sv020017",1,"match",3,"pentagon",NA,"friend",766.166666670833,0.8125,678.4
"sv020017",1,"match",3,"square",NA,"mother",680.491489370213,0.9375,628.1000001
"sv020017",1,"match",3,"triangle",NA,"self",636.44166666875,1,598.64999985
"sv020017",1,"mismatch",1,"circular",NA,"self",685.42916666875,0.979166666666667,665.15000005
"sv020017",1,"mismatch",1,"pentagon",NA,"stranger",840.885106370213,0.916666666666667,789
"sv020017",1,"mismatch",1,"square",NA,"friend",862.108333333333,0.791666666666667,787.45
"sv020017",1,"mismatch",1,"triangle",NA,"mother",797.372916658333,1,721.29999995
"sv020017",1,"mismatch",2,"circular",NA,"mother",698.041666666667,0.958333333333333,699.9499999
"sv020017",1,"mismatch",2,"circular",NA,"self",638.075000016667,0.875,599.9
"sv020017",1,"mismatch",2,"pentagon",NA,"self",668.141666658333,0.958333333333333,613.8
"sv020017",1,"mismatch",2,"pentagon",NA,"stranger",786.96666665,1,746
"sv020017",1,"mismatch",2,"square",NA,"friend",725.154166670833,0.791666666666667,698.55
"sv020017",1,"mismatch",2,"square",NA,"stranger",805.45416665,0.958333333333333,752.45
"sv020017",1,"mismatch",2,"triangle",NA,"friend",687.500000008333,1,611.70000005
"sv020017",1,"mismatch",2,"triangle",NA,"mother",611.904166679167,1,588.8000001
"sv020017",1,"mismatch",3,"circular",NA,"friend",674.1625,1,636.79999995
"sv020017",1,"mismatch",3,"circular",NA,"mother",660.8875000125,0.9375,635.9
"sv020017",1,"mismatch",3,"circular",NA,"self",646.09999999375,0.875,637.35
"sv020017",1,"mismatch",3,"pentagon",NA,"mother",733.35624999375,0.9375,699.2
"sv020017",1,"mismatch",3,"pentagon",NA,"self",661.9312500125,1,645.05000005
"sv020017",1,"mismatch",3,"pentagon",NA,"stranger",732.237500025,0.9375,678.89999995
"sv020017",1,"mismatch",3,"square",NA,"friend",881.40000000625,0.75,833.0999999
"sv020017",1,"mismatch",3,"square",NA,"self",683.2249999875,0.875,605.39999995
"sv020017",1,"mismatch",3,"square",NA,"stranger",770.94375000625,1,725.7
"sv020017",1,"mismatch",3,"triangle",NA,"friend",695.04374998125,0.9375,607.4
"sv020017",1,"mismatch",3,"triangle",NA,"mother",628.71249999375,1,597.94999995
"sv020017",1,"mismatch",3,"triangle",NA,"stranger",724.48750000625,0.9375,649.30000005
"sv020018",0,"match",1,"circular","circular",NA,658.6109375,0.979166666666667,631.11
"sv020018",0,"match",1,"pentagon","pentagon",NA,709.553020833333,0.895833333333333,706.92
"sv020018",0,"match",1,"square","square",NA,646.809583333333,0.916666666666667,620.0975
"sv020018",0,"match",1,"triangle","triangle",NA,645.895729166667,0.979166666666667,614.78
"sv020018",0,"match",2,"circular","circular",NA,666.885833333333,0.9375,612.235
"sv020018",0,"match",2,"pentagon","pentagon",NA,723.610208333333,0.875,696.92
"sv020018",0,"match",2,"square","square",NA,648.745208333333,0.9375,613.4225
"sv020018",0,"match",2,"triangle","triangle",NA,662.041458333333,0.9375,653.1625
"sv020018",0,"match",3,"circular","circular",NA,626.853854166667,0.958333333333333,606.82
"sv020018",0,"match",3,"pentagon","pentagon",NA,651.678125,0.916666666666667,624.7825
"sv020018",0,"match",3,"square","square",NA,627.450425531915,0.895833333333333,611.345
"sv020018",0,"match",3,"triangle","triangle",NA,599.376666666667,0.8125,581.6225
"sv020018",0,"mismatch",1,"circular","triangle",NA,689.831666666667,0.916666666666667,665.65
"sv020018",0,"mismatch",1,"pentagon","circular",NA,672.906458333333,1,635.63
"sv020018",0,"mismatch",1,"square","pentagon",NA,673.692604166667,0.958333333333333,628.8225
"sv020018",0,"mismatch",1,"triangle","square",NA,693.308333333333,0.979166666666667,673.945
"sv020018",0,"mismatch",2,"circular","square",NA,719.355833333333,1,714.8325
"sv020018",0,"mismatch",2,"circular","triangle",NA,685.254375,1,658.88
"sv020018",0,"mismatch",2,"pentagon","circular",NA,666.901458333333,0.958333333333333,623.275
"sv020018",0,"mismatch",2,"pentagon","triangle",NA,673.198333333333,1,633.7275
"sv020018",0,"mismatch",2,"square","circular",NA,679.379166666667,0.958333333333333,611.965
"sv020018",0,"mismatch",2,"square","pentagon",NA,670.943333333333,1,639.495
"sv020018",0,"mismatch",2,"triangle","pentagon",NA,630.476875,0.958333333333333,607.5575
"sv020018",0,"mismatch",2,"triangle","square",NA,635.235416666667,0.916666666666667,626.585
"sv020018",0,"mismatch",3,"circular","pentagon",NA,759.935625,1,731.7675
"sv020018",0,"mismatch",3,"circular","square",NA,713.0003125,1,722.64
"sv020018",0,"mismatch",3,"circular","triangle",NA,602.9975,1,579.725
"sv020018",0,"mismatch",3,"pentagon","circular",NA,662.4428125,1,645.085
"sv020018",0,"mismatch",3,"pentagon","square",NA,742.471875,1,729.5375
"sv020018",0,"mismatch",3,"pentagon","triangle",NA,635.5765625,1,622.05
"sv020018",0,"mismatch",3,"square","circular",NA,687.8271875,1,625.795
"sv020018",0,"mismatch",3,"square","pentagon",NA,622.9871875,1,609.3925
"sv020018",0,"mismatch",3,"square","triangle",NA,597.62875,1,585.64
"sv020018",0,"mismatch",3,"triangle","circular",NA,640.45125,1,585.6225
"sv020018",0,"mismatch",3,"triangle","pentagon",NA,600.57625,1,564.225
"sv020018",0,"mismatch",3,"triangle","square",NA,674.19625,1,698.385
"sv020018",1,"match",1,"circular",NA,"stranger",779.095729166667,0.75,749.4
"sv020018",1,"match",1,"pentagon",NA,"friend",828.453333333333,0.875,760.745
"sv020018",1,"match",1,"square",NA,"mother",737.083854166667,0.9375,685.845
"sv020018",1,"match",1,"triangle",NA,"self",671.341770833333,0.854166666666667,630.6275
"sv020018",1,"match",2,"circular",NA,"stranger",880.999583333333,0.75,848.9775
"sv020018",1,"match",2,"pentagon",NA,"friend",882.281041666667,0.875,861.89
"sv020018",1,"match",2,"square",NA,"mother",779.0284375,0.8125,736.4425
"sv020018",1,"match",2,"triangle",NA,"self",803.998229166667,0.875,811.8025
"sv020018",1,"match",3,"circular",NA,"stranger",835.440212765957,0.729166666666667,809.555
"sv020018",1,"match",3,"pentagon",NA,"friend",910.598617021277,0.854166666666667,881.63
"sv020018",1,"match",3,"square",NA,"mother",817.946145833333,0.8125,758.0375
"sv020018",1,"match",3,"triangle",NA,"self",803.17625,0.833333333333333,722.7725
"sv020018",1,"mismatch",1,"circular",NA,"self",720.291875,0.958333333333333,707.09
"sv020018",1,"mismatch",1,"pentagon",NA,"stranger",807.24125,0.833333333333333,765.78
"sv020018",1,"mismatch",1,"square",NA,"friend",764.506354166667,0.625,728.58
"sv020018",1,"mismatch",1,"triangle",NA,"mother",716.714166666667,0.833333333333333,671.9275
"sv020018",1,"mismatch",2,"circular",NA,"mother",866.839166666667,0.916666666666667,872.81
"sv020018",1,"mismatch",2,"circular",NA,"self",823.10375,0.833333333333333,792.3525
"sv020018",1,"mismatch",2,"pentagon",NA,"self",912.244375,0.958333333333333,885.36
